"RMSD","F1","F2","F3","F4","F5","F6","F7","F8","F9"
4.322,6784.33,2174.42,0.3205,65.8559,889887.9684,94.5778,3574.01,67,38.1179
3.72,4166.71,1278.8,0.3069,33.8762,594153.8744,45.3683,1466.1,43,44.1701
20.117,4186.91,1379.56,0.32949,33.3333,590790.5429,52.8144,1219.58,38,45.2476
14.142,7442.48,3284.29,0.44128,68.4534,1005965.2971,129.6,3058.01,57,38.9618
3.398,11764.5,3647.97,0.31008,142.484,1569796.038,195.156,4504.15,67,29.7955
1.816,8033.35,1490.63,0.18555,74.2917,1128086.5387,105.497,3764.73,13,34.3299
1.74,10060.2,3508.61,0.34876,78.1463,1403504.1861,139.542,4117.01,49,34.1596
4.928,6736.79,2057.31,0.30538,55.9145,877232.2007,111.009,4755.9,21,40.2437
5.499,9741.31,3210.64,0.32959,94.9572,1378747.8818,153.908,3857.37,32,34.92
5.422,7184.12,1438.89,0.20028,90.4313,997812.8768,93.6217,3849.16,105,36.5799
15.506,7476.14,1782.84,0.23847,68.2496,1026222.1748,94.4442,3484.79,59,37.8457
3.142,8802.49,2315.82,0.26308,83.1858,1252560.4988,115.808,3974.42,73,34.357
7.553,8030.85,3078.5,0.38333,82.6548,1099653.4308,133.403,3661.56,26,36.3075
18.121,9688.19,4154.37,0.4288,83.519,1339295.0328,143.481,4328.24,30,35.2358
18.549,9378.53,4019.09,0.42854,64.9438,1300972.9373,131.074,3572.73,68,35.4955
0.778,5856.88,851.88,0.14544,49.2834,829509.5268,69.8804,2697.09,1,46.5464
3.179,6013.84,1900.66,0.31604,59.2596,838211.7796,79.9833,2439.82,18,40.9177
8.43,18588.3,6509,0.35016,165.603,2672783.6652,265.973,6896.66,153,26.6199
3.298,9653.62,2457.44,0.25456,113.192,1348364.5937,149.886,4172.42,52,33.9804
1.572,8878.78,2570.16,0.28947,93.3902,1224620.0987,147.803,3252.45,11,36.3884
11.478,4137.14,1267.36,0.30633,34.712,568464.2793,50.6264,1391.11,32,44.4296
5.275,6369.06,1428.83,0.22433,53.8798,908975.051,74.5971,3258.22,27,37.9083
1.891,13264.5,3345.78,0.25223,147.562,1818875.458,196.411,4383.35,20,30.6722
7.595,10739.2,3496.61,0.32559,106.426,1491781.2674,159.005,4020.57,36,34.2659
20.83,17788.9,7181.95,0.40373,130.104,2517352.3024,256.19,8157.04,122,27.1124
3.221,21475.1,7239.83,0.33712,181.526,3038499.0707,355.258,15902.06,99,22.8932
15.029,9034.63,2933.39,0.32468,79.9414,1270433.1293,126.139,3755.78,23,36.0599
13.093,9035.94,2852.1,0.31563,97.7757,1217529.7156,95.2136,4572.24,23,32.5202
1.998,9331.11,1980.04,0.21219,99.1277,1275933.3807,145.489,4010.35,38,34.1439
15.86,6312.09,2147.3,0.34018,67.9001,863975.297,96.5898,3548.85,56,36.894
4.513,9195.32,2889.84,0.31427,77.65,1304969.2871,131.707,4074.96,76,33.4138
14.614,7496.25,1756.92,0.23437,66.5365,1032474.6049,96.116,3313.92,62,38.3114
1.525,9411.86,2189.14,0.23259,113.377,1314684.5481,129.339,4230.66,57,34.0215
3.27,9929.11,3722.96,0.37495,130.216,1309770.2587,185.897,4449.2,186,30.7552
1.556,9808.75,3389.05,0.34551,100.201,1362761.1531,150.757,4872.97,37,32.0754
2.24,8818.74,2163.82,0.24536,80.5943,1244614.9382,115.472,3959.05,42,35.6296
4.587,5011.31,863.88,0.17238,44.1858,684311.699,57.1007,2571.4,10,43.6772
1.519,10938.3,2112.59,0.19313,150.303,1528624.1763,164.344,4591.58,148,29.7074
1.653,13667.7,3427.31,0.25075,184.443,1870293.2562,211.016,4580.23,174,29.0831
4.94,9841.92,2940.09,0.29873,94.1015,1379896.7765,141.528,4369.04,37,32.0292
2.21,15081,5657.21,0.37512,115.909,2054985.7994,250.806,16106.96,76,34.384
1.926,7074.24,2055.36,0.29054,67.1287,993317.7831,88.6687,3639.12,32,37.7315
10.916,9116.14,2795.98,0.3067,101.723,1279587.9562,124.78,3411.43,40,30.7195
1.813,7760.7,1459.9,0.18811,74.2696,1087125.8588,103.387,3725.69,11,34.0182
19.376,15491.1,4610.11,0.29759,161.289,2217489.6235,212.248,6689.52,78,20.9786
4.919,11900.5,3982.05,0.33461,192.816,1557696.5417,268.214,4949.5,174,27.1757
1.695,11667.1,3082.45,0.2642,127.495,1627984.5928,175.652,4334.71,58,31.6734
4.825,6969.27,2191.89,0.3145,65.3793,971580.8657,82.0383,3979.06,72,37.4451
1.221,8769.59,1985.87,0.22644,85.4743,1254818.3164,109.497,4057.08,101,34.8833
14.587,7004.38,2788.04,0.39804,53.0798,996115.247,101.419,2622.16,80,40.1473
1.771,9242.94,2516.85,0.27229,101.514,1262871.5022,146.124,4056.11,33,33.8766
2.906,14114,4650.29,0.32948,176.04,2056335.4391,255.137,4869.29,82,25.3906
2.488,7721.1,2877,0.37261,78.5349,1070609.6752,103.341,3878.03,31,36.3294
1.777,11904,3159.63,0.26542,146.12,1699204.1576,173.975,4729.37,23,28.8602
11.952,6732.37,1974.31,0.29325,78.9454,902829.6105,94.8973,3698.92,64,35.9158
3.691,15956.8,5811.17,0.36418,218.554,2282566.8565,250.923,5064.21,101,26.8479
2.001,13319.4,3964.04,0.29761,200.315,1827742.6853,217.983,4565.13,183,29.0966
5.516,20313.5,8135.35,0.40048,199.898,2830332.5518,355.434,5709.89,130,26.1703
3.547,6709.75,2212.02,0.32967,60.585,925905.3575,96.0688,3461.34,69,36.9111
2.393,8826.21,2440.86,0.27654,81.857,1233588.0292,107.487,4243.46,61,34.4414
15.482,7330.9,3378.75,0.46089,66.3801,1075600.3466,106.35,3309.44,37,38.2771
2.108,5526.41,1284.43,0.23241,51.8885,725157.7537,87.4084,3415.23,21,40.7842
2.286,8602.72,1931.01,0.22446,80.2078,1214299.0543,102.165,4595.93,27,33.4028
9.76,6533.28,2030.37,0.31077,67.6304,900814.2371,87.3522,2808.36,49,39.4977
17.273,13326.8,4625.65,0.34709,150.972,1851312.5079,174.817,5219.9,38,26.3658
1.535,10101.8,3189.23,0.3157,126.14,1347993.6236,167.475,4021.71,37,33.5182
4.92,6927.13,1943.9,0.28062,62.2082,982259.5227,78.3461,3604.91,75,36.5531
14.033,6477.15,1845.79,0.28496,65.9109,876528.9303,74.3855,3153.05,30,38.8312
20.138,12578.6,4123,0.32777,113.724,1823556.037,172.41,3810.28,136,35.4979
16.511,11948.3,4926.71,0.41233,83.1507,1704923.9924,177.885,3864.21,20,34.8705
3.518,10902.3,3489.89,0.3201,126.173,1524967.4011,168.817,4902.43,70,29.2972
2.893,5413.19,1999.99,0.36946,32.2644,766001.9733,70.5494,2739.7,45,42.6218
10.111,5594.45,2369.1,0.42347,46.9019,762193.2089,84.8887,2046.39,41,42.8709
13.639,8272,2593.64,0.31354,64.2555,1178382.4217,100.279,2813.51,70,38.6392
17.191,14902.5,5523.1,0.37061,107.199,2070597.0206,212.303,5222.45,198,26.3816
2.74,12958.4,3493.28,0.26957,162.594,1798705.2028,211.935,4827.72,50,28.4308
0,9268.82,3172.9,0.34231,91.2194,1268810.9304,143.422,4577.02,35,46.5464
2.101,7163.37,2596.06,0.3624,98.8846,950944.7668,134.5,3263.59,86,38.536
6.091,13213.2,3184.26,0.24099,134.568,1838252.5121,169.476,4728.02,49,30.0032
3.831,10613.1,3227.67,0.30412,94.8636,1510176.6727,137.62,4312.54,103,33.5126
2.363,11398.9,3783.27,0.33189,121.276,1594026.8135,168.347,4303.42,37,30.7893
18.18,15111.5,5558.02,0.3678,174.044,2094825.771,262.673,4883.36,168,29.3506
17.013,11313.9,3920.98,0.34656,96.2668,1551476.1525,133.322,4488.16,32,33.649
3.044,10235.5,2726.73,0.26639,121.09,1447768.2223,156.585,4415.96,40,31.7155
2.974,11181,3547.97,0.31732,132.659,1573509.9123,171.572,4223.49,42,31.8057
9.598,6661.9,2368.09,0.35546,58.9274,922031.8982,90.1902,3197.2,60,38.4363
1.895,13546.7,3593.2,0.26524,195.78,1841288.3434,213.099,4581.2,159,29.225
3.419,10597.6,3014.84,0.28448,131.79,1455930.4088,156.82,4852.31,71,29.6087
14.025,8600.27,3030.02,0.35231,84.8274,1232361.0406,128.111,3857.87,81,34.9403
15.144,4522.41,817.99,0.18087,40.5249,611120.1063,64.9291,2378.19,25,42.2111
4.202,9663.59,3017.72,0.31227,88.2608,1372788.7849,126.23,4124.7,106,33.3426
12.001,6752.64,2451,0.36296,62.3431,986187.3042,112.225,2338.42,47,41.7431
10.967,14859.2,5442,0.36623,96.2894,2035315.8499,209.582,5021.04,149,28.1765
12.248,8049.57,2224.61,0.27636,75.5867,1107334.3246,92.96,3379.93,38,37.0354
7.459,5907.95,1473.31,0.24937,69.5094,822298.2507,74.2572,2805.81,65,39.254
8.496,4770.05,988.66,0.20726,43.1639,648062.779,51.9941,2610.12,47,42.0976
1.755,7180.56,2122.82,0.29563,70.773,959311.3715,98.7891,3616.95,86,46.5464
14.408,6422.15,1758.2,0.27377,63.999,907962.5147,74.3069,3110.26,15,35.8661
12.179,8208.52,1698.16,0.20687,74.8858,1159692.6332,96.8204,3265.88,41,37.4067
15.098,8988.76,3819.86,0.42495,96.5852,1250399.1107,133.58,4509.89,32,36.9653
0.891,23297.9,5412.52,0.23231,313.028,3208886.3778,406.188,6223.82,157,19.8519
3.628,8997.45,3169.21,0.35223,78.253,1253954.2394,134.057,3537.82,115,35.9405
1.392,17067.8,4037.71,0.23656,217.883,2406852.9979,269.607,5654.98,94,23.1705
20.892,10456.9,3989.22,0.38149,90.1625,1412870.2007,170.75,3928.54,23,33.9808
15.085,13861,4315.44,0.31133,126.99,1904788.5683,177.445,5807.82,134,25.069
2.262,10286.6,2599.72,0.25272,147.818,1356161.6007,167.88,4367.34,63,30.0841
1.509,8839.12,2713.87,0.30702,96.9368,1227757.488,142.507,3282.14,19,36.4297
1.303,6624.52,2144.22,0.32367,52.1021,914264.3939,98.8737,3666.27,73,37.0052
2.114,10134.8,3432.41,0.33867,122.453,1391068.2487,171.089,4108.71,51,31.193
13.364,8382.67,2441.71,0.29128,76.752,1137641.6092,102.708,3141.88,111,34.4158
3.064,14648.6,4799.59,0.32764,172.185,2009699.0285,257.127,4864.58,29,29.0607
2.393,8274.05,2236.26,0.27027,78.2127,1154487.7684,101.817,4100.54,62,34.4414
18.676,9769.27,3620.64,0.37061,102.087,1420972.8079,183.118,4176.62,94,23.7406
1.876,6896.78,2220.54,0.32196,61.7908,930328.8524,102.055,3089.58,23,40.291
2.04,11225.6,2929.44,0.26096,130.744,1559864.514,159.645,4484.58,91,28.5848
1.963,9505,2227.36,0.23433,112.313,1330218.0457,123.366,4152.87,62,34.1753
18.881,19937.5,6766.82,0.3394,193.702,2761550.2505,356.132,5877.64,211,21.2291
2.52,15079.6,3257.71,0.21603,198.549,2066165.6106,249.114,5119.79,172,24.931
12.462,5347.34,1340.84,0.25074,41.7733,727121.6106,82.7348,2622.81,34,41.2715
4.729,6369.48,1626.68,0.25538,64.8399,851914.6863,85.3142,3713.88,72,33.734
2.468,7348.22,2250.55,0.30627,62.6836,997746.098,101.633,3308.86,30,40.171
6.07,7704.22,2230.2,0.28947,67.6916,1073403.6876,97.3514,2866.49,94,39.0998
3.043,12558.9,3068.02,0.24429,126.556,1703922.0123,159.643,4091.72,230,31.8098
17.406,12864,3655.3,0.28414,112.251,1851208.6398,156.967,4590.45,82,31.4448
11.087,6924.58,2247.92,0.32462,55.0101,996288.5494,89.2303,3275.25,11,39.8151
1.005,7842.58,1624.72,0.20716,77.5999,1119207.2163,108.489,4044.17,104,34.9161
2.855,9465.71,2730.71,0.28848,113.048,1294794.1939,165.789,3626.62,16,34.1278
2.044,8798.98,2234.4,0.25393,86.3648,1189765.3703,118.101,3789.62,37,35.2363
1.867,11480.7,2540.04,0.22124,128.777,1602696.549,151.377,4384.35,57,31.3351
1.82,11216.2,3282.88,0.29269,134.86,1544966.5843,159.712,4437.79,96,31.4905
3.335,22335.7,7040.4,0.3152,313.537,3095484.0002,366.318,6598.48,113,16.8967
2.15,4164.32,998.7,0.23982,37.0409,573920.2603,51.3218,1831.56,22,44.0355
13.295,6112.29,1587.03,0.25964,51.6395,882042.1776,78.6793,2384.9,64,42.1014
1.24,6385.11,2335.72,0.3658,78.8848,867366.748,96.6143,3207.68,55,38.8031
16.905,6745.12,3108.86,0.4609,69.9286,909475.6673,116.515,3073.19,71,38.5455
0.762,5193.35,1024.11,0.19719,44.8692,755738.235,58.9217,2200.43,78,42.8356
2.016,8056.03,2094.64,0.26,87.0631,1131913.4277,108.558,3840.17,45,36.3002
2.143,13980.1,3408.18,0.24378,174.094,1988414.7704,200.923,4091.8,144,32.1745
5.007,8316.61,2820.37,0.33912,83.2041,1173001.0451,121.08,3877.34,46,33.8951
4.302,6557.28,1783.86,0.27204,51.7361,940702.5221,85.2561,3001.91,54,40.4735
1.466,9230.12,2348.49,0.25443,98.9533,1301520.1304,134.067,3676.82,12,33.9061
8.421,6064.55,1451.94,0.23941,70.6088,852192.0814,70.2449,2846.54,75,38.5584
4.607,7672.49,2611.02,0.3403,81.7816,1096253.2075,122.758,3464.94,43,37.7254
2.68,16578.9,4985.37,0.3007,204.513,2189125.8203,260.401,6146.99,234,21.7879
0.508,8653.12,2105.07,0.24327,98.2849,1215909.9251,126.367,3226.77,4,32.9
1.515,8411.22,2111.65,0.25105,99.1843,1176935.2009,133.083,4007.66,169,33.6563
3.458,4963.1,1306.83,0.2633,47.4514,699423.0077,71.8507,2711.01,18,41.5916
14.92,9258.84,2596.54,0.28043,65.6756,1305233.471,113.771,3533.76,17,35.2271
3.049,13790.3,3460.2,0.25091,178.747,1887449.4243,229.352,4750.65,39,30.1681
1.801,7567.65,1861.07,0.24592,67.3103,1038976.3693,103.677,3807,24,35.61
4.723,6501.08,2220.92,0.34162,71.4715,885848.4909,91.1806,3084.41,38,39.4544
16.681,9936.39,3263.16,0.3284,75.4085,1392699.5772,138.878,3818.69,30,38.3684
1.978,7331.38,2520.8,0.34383,79.9839,1013276.1448,101.999,3751.01,36,35.1597
3.929,10468,3027.27,0.28919,97.5578,1468328.9483,140.702,3533.41,27,36.0793
11.93,8005.41,2039.73,0.25479,56.4218,1168049.6018,101.493,2701.37,65,41.0703
15.86,8601.05,3185.27,0.37033,92.602,1174638.2872,131.673,4354.74,119,33.6003
2.733,16408.8,5360.19,0.32666,232.975,2243620.2799,251.447,5458.06,125,23.7282
6.214,17947.1,5740.27,0.31984,180.857,2482555.094,246.649,4397.93,123,30.4582
3.294,11674.8,2742.85,0.23493,121.41,1605241.3578,162.45,4075.46,27,34.8455
20.722,13614.7,4311.44,0.31667,131.735,1893426.5606,166.103,4995.49,156,27.1007
7.937,9988.4,3938.5,0.3943,94.8482,1411709.4401,140.912,3991.75,11,36.3061
7.002,16453.3,5037.78,0.30618,188.814,2265282.9929,275.836,5482.4,101,25.1994
4.9,11790.1,4334.41,0.36763,141.512,1677598.3946,184.402,4331.56,39,31.1865
3.262,14925.5,4637.44,0.3107,175.015,2055812.6711,260.001,4915.5,19,27.8785
13.39,7361.15,2277.52,0.30939,72.3102,1027182.9922,104.416,3345.19,75,39.9193
9.925,4815.29,1563.4,0.32467,36.0478,676877.9924,58.3685,2054.89,42,44.0092
3.297,12994,3785.49,0.29132,166.398,1800339.6961,202.037,4841.8,69,28.2376
1.586,11944,2078.94,0.17405,149.745,1675211.3542,170.066,4662.97,149,29.6266
13.388,4739.01,1054.91,0.2226,42.5956,653188.745,62.9248,2468,23,42.4706
2.211,6209.83,2059.9,0.33171,59.6476,862426.5974,89.8761,2685.9,42,40.7367
0.964,9560.52,2523.3,0.26392,100.531,1307220.4267,154.797,4166.02,67,33.5116
14.711,7637.99,2402.6,0.31455,70.0741,1066132.8197,100.442,3296.85,79,36.9828
5.092,10663.4,3409.83,0.31976,129.473,1459961.6447,158.549,4740.22,73,29.9868
1.751,7885.9,2307.72,0.29263,89.5845,1116116.5224,104.553,3969.22,25,35.4979
18.161,20119.4,5253.5,0.26111,208.502,2725858.33,252.929,5840.82,89,22.4982
14.554,8625.48,2789.5,0.3234,87.6371,1156117.799,95.656,3632.45,29,37.0477
13.576,7529.54,2555.4,0.33938,54.2935,1053167.3144,108.157,2951.05,7,41.5833
2.707,5724.09,1533.92,0.26797,45.3943,830722.9928,64.2779,2522.18,22,41.607
6.244,7740.41,2261.76,0.2922,68.8634,1075895.3657,106.77,3300.35,49,35.603
16.348,5347.18,2127.81,0.39793,36.6977,726804.9974,86.5611,2201.57,13,41.8474
15.549,10878.9,4136.15,0.38019,89.2056,1540176.2924,156.312,3487.15,48,34.7877
1.973,3949.56,1087.19,0.27526,33.2062,560715.266,45.7786,1764.88,11,42.1806
1.286,14977.4,3947.22,0.26354,185.042,2107106.4749,212.7,5700.01,70,22.9902
3.553,4950.52,1081.54,0.21846,44.7982,692609.1392,67.5118,2669.62,17,41.5793
13.016,7691.42,3059.01,0.39771,53.6536,1118953.1147,118.681,3871.74,69,32.7081
16.213,19029.3,7519.62,0.39516,199.24,2632077.9678,315.844,5999.5,176,22.3913
2.361,12535.4,4675.02,0.37294,125.206,1759295.357,198.702,4241,44,30.9333
4.489,13704.2,4466,0.32588,171.103,1978002.0491,248.971,4945.57,102,26.7471
4.633,5942.66,1448.36,0.24372,63.614,825993.2735,80.901,2102.95,61,42.0209
18.463,6966.21,1969.05,0.28265,79.51,969507.0672,203.46,2775.13,93,39.2836
0.658,9819.46,2677.1,0.27263,102.594,1343786.215,163.273,4152.09,70,33.1106
18.85,14813.2,4397.93,0.29689,167.745,2106404.7063,227.279,5112.02,56,29.2055
11.33,7869.69,2802.37,0.35609,61.993,1126502.4897,102.535,3858.28,55,36.8172
13.602,9946.27,3099.93,0.31166,114.235,1399602.8752,164.833,4357.34,119,32.0532
2.525,11096.5,3668.48,0.33059,94.5199,1579449.1943,151.716,4746.48,11,35.17
15.787,6365.93,2468.49,0.38776,64.2444,899001.8438,96.821,3164.63,69,38.5138
1.162,22319,5407.19,0.24226,348.004,3060879.3458,396.928,6224.27,155,19.826
2.624,9375.77,2413.56,0.25742,136.927,1325157.2997,145.202,4379.11,40,31.7843
3.524,10783.5,3055.2,0.28332,133.8,1484009.7133,144.988,4908.85,76,29.4376
18.463,9281.33,3361.12,0.36213,89.8919,1286414.9781,140.928,3514.02,20,37.08
18.206,13473.7,3286.09,0.24388,180.056,1856281.6922,215.58,3840.73,167,33.5017
14.35,7881.74,2915.01,0.36984,86.8572,1101058.9441,125.64,4008.5,62,38.4147
3.833,7455.44,1933.19,0.25929,96.5058,995292.1896,117.016,3757.3,28,36.5802
18.518,14715.2,6582.33,0.44731,194.925,1979260.8847,271.967,5485.02,186,26.4066
9.951,7593.45,2380.16,0.31344,55.4891,1021767.5787,100.91,3732.65,26,36.6265
5.782,8860.29,3326.02,0.37538,64.1586,1170278.7671,135.225,5102.42,41,34.862
19.804,29601.9,10441.2,0.35272,187.222,4172679.4981,414.919,6585.6,147,23.0526
9.212,11239.5,3531.08,0.31416,137.609,1605015.3019,158.159,4099.97,140,30.6964
5.555,13822.4,4298.01,0.31094,173.86,1920852.8979,235.917,4748.99,107,23.935
20.97,15880.8,6139.66,0.3866,155.502,2183936.6288,241.66,4468.99,95,31.6417
4.146,12490.5,3724.79,0.2982,152.152,1756998.3934,222.819,4627.51,89,29.6725
4.918,17042.6,4527.14,0.26563,240.057,2338412.0688,283.515,4750.04,134,27.5917
2.497,11506.1,2996.34,0.26041,151.325,1633778.6025,160.956,4709.07,33,29.1294
12.359,8977.1,3046.56,0.33937,83.1959,1256498.9954,120.173,3639.87,31,37.5903
13.195,7366.26,2751.82,0.37357,52.8965,989037.6415,114.794,2791.58,29,41.8666
12.727,8106.22,2248.92,0.27743,67.9707,1075535.9009,99.976,3918.37,21,34.0433
18.56,11840.1,3506.19,0.29612,122.625,1653075.1294,140.022,4830.85,49,33.3042
11.865,5909.89,963.44,0.16302,52.3208,817971.4331,65.3787,2988.95,16,35.4617
17.537,6931.63,3101.95,0.4475,81.5156,947319.6649,124.995,3864.17,84,35.8946
1.537,7031.19,1993.74,0.28355,81.5457,955428.3309,110.964,3079.94,79,39.0143
18.314,11018.4,4434.13,0.40242,115.914,1580802.6887,164.993,4277.55,98,32.9517
18.566,10354.2,3988.83,0.38523,71.1313,1470434.9622,139.545,4102.74,24,36.0456
3.589,9680.98,3014.21,0.31135,101.26,1407431.3382,150.834,4388.73,89,32.1124
18.038,12363.1,3088.78,0.24983,111.424,1730702.034,143.512,4531.78,32,32.3567
1.014,6280.48,1288.1,0.20509,53.9933,865478.5487,80.2359,2806.14,17,40.2991
17.235,12029.3,2905.47,0.24153,100.156,1689656.9836,123.85,5860.91,51,27.0938
15.555,10191.1,3769.85,0.36991,71.5786,1435933.7111,136.565,4341.75,47,33.3007
1.641,9240.24,2782.81,0.30116,90.4663,1321729.9779,122.689,4066.16,12,34.6724
9.726,5003.77,1708.25,0.34139,45.1043,701293.532,81.0421,2228.75,55,43.1757
11.912,4834.18,1618.14,0.33472,49.4115,692330.3452,73.7517,2140.63,69,42.5158
2.446,11190,3447.9,0.30812,118.469,1607419.9081,147.385,3924.14,63,34.2988
1.991,6068.44,2089.86,0.34438,72.7947,839363.2762,92.0043,3064.36,41,40.1986
10.765,6875.63,2164.79,0.31484,58.7846,940309.3901,105.441,2864.93,88,39.1707
1.718,12639.7,3136.6,0.24815,196.163,1717314.6265,200.669,4565.66,175,29.1083
4.716,7455.08,1917.39,0.25719,73.039,1009274.5603,96.24,3714.43,36,35.5328
2.842,10132.6,2217.46,0.21884,130.941,1434818.9539,138.787,4266.89,49,32.3073
3.546,8727.17,2378.85,0.27257,94.1238,1222628.0482,118.528,4717.89,40,33.0702
8.075,6040.78,1608.62,0.26629,56.8048,840991.5674,77.3431,3105.19,51,39.1153
18.77,10934.7,4886.74,0.4469,96.6705,1530481.7457,172.409,4075.65,107,31.4323
1.921,16078,5627.8,0.35003,235.774,2194367.6688,259.665,5417.1,134,23.7977
1.208,13095.6,4325.92,0.33033,151.007,1867538.291,223.714,4981.54,69,28.8519
15.229,7420.41,2379.73,0.3207,70.7172,1030776.4246,104.906,3274.28,84,38.1705
3.119,6114.87,2040.85,0.33375,62.8592,824170.2456,96.8459,2754.08,29,39.9338
3.281,5565,1499.19,0.26939,43.5066,796207.3132,65.0243,2525.46,12,41.5578
4.274,14430.6,3521.14,0.244,133.253,2015901.9955,174.172,5246.68,32,27.8583
18.276,14352.4,5533.27,0.38552,154.371,2026390.0346,199.214,6416.55,46,24.3739
18.296,13498.7,4327.03,0.32055,125.684,1939242.1388,176.089,5055.97,48,31.6211
3.723,6020.43,1459.22,0.24237,54.0961,863556.3718,70.3864,2543.26,67,41.5467
13.074,9973.45,2827.97,0.28354,89.5671,1397174.7697,116.759,3651.81,33,36.3175
13.498,9636.12,3382.54,0.35102,65.0642,1395797.7397,128.13,3115.59,41,38.1695
18.515,8892.46,3643.81,0.40976,85.7382,1245490.2236,145.008,3554.16,13,38.2408
3.29,16076.3,3529.91,0.21957,197.426,2230045.7911,231.478,5236,117,25.4136
4.04,14934.5,3532.88,0.23655,207.512,2078202.7106,249.731,5113.78,156,25.1052
4.612,7157.26,1780.86,0.24881,72.0444,990053.8211,104.832,3448.85,42,35.3515
14.467,12948.5,4111.01,0.31748,136.615,1834317.3945,167.618,4811,54,28.8901
13.614,10311.9,3267.43,0.31686,77.0731,1442034.3769,137.502,3715.86,34,37.2469
4.67,5151.85,1732.33,0.33625,48.2766,715073.0882,73.6707,2646.17,26,41.0921
3.482,13327.3,4131.94,0.31003,162.633,1834868.713,243.564,4707.07,36,28.8991
6.947,15874.8,6902.79,0.43482,186.95,2143218.6757,289.622,5687.47,191,25.25
6.51,18698.7,5633.15,0.30125,241.863,2593435.9504,327.88,5426.45,212,25.0304
2.397,15806,5035.94,0.3186,159.591,2196628.0733,228.52,5352.37,155,26.9742
4.599,7005.64,2113.84,0.30173,64.0777,929959.8803,102.223,3527.13,59,39.4354
2.293,9778.36,2422.85,0.24777,100.688,1397274.3092,146.013,3897.59,41,33.6458
10.271,6896.99,2024.62,0.29355,69.8211,973489.9727,91.2825,2965.65,74,38.7904
20.334,18987.6,7145.48,0.37632,168.445,2695439.0071,294.094,6157.33,115,22.7574
10.3,7119.04,2484.09,0.34893,90.1006,959323.0423,115.752,4342.87,110,33.3455
12.386,8254.07,2343.49,0.28391,70.3687,1115593.9969,108.774,3767.61,85,34.8121
2.631,12029.5,3496.27,0.29064,165.159,1672065.0895,207.702,4830.87,51,28.4121
0.847,8818.15,1648.91,0.18699,77.6098,1262451.288,102.244,3851.71,16,35.0155
16.795,10759.6,3840.22,0.35691,94.2019,1529010.6009,160.107,3803.13,90,37.2431
2.297,9036.24,2683.68,0.29699,93.3893,1277515.3381,119.799,3870.37,90,36.6798
14.707,7013.76,1669.78,0.23807,75.8656,963074.0633,80.9624,3397.25,102,37.2213
14.454,14052.3,4979.66,0.35436,132.749,1919581.0668,210.877,4290.97,143,30.9476
2.885,9191.39,3089.7,0.33615,92.3613,1255236.5733,134.119,3916.44,37,35.575
1.287,14958.1,3931.71,0.26284,183.665,2111874.7058,212.694,5695.77,66,23.0803
0.969,11584,2482.66,0.21431,148.035,1641250.6853,177.869,4603.21,54,29.9973
4.145,15923.3,4136.94,0.2598,217.972,2177636.4224,291.268,5247.15,228,25.9966
3.001,14479.2,4888.83,0.33764,176.96,1984231.4809,255.585,4896.31,23,28.3131
11.966,4579.28,2148.61,0.4692,50.2222,622542.2909,89.9993,2173.68,43,43.9595
1.975,5070.76,1437.27,0.28344,46.8142,704572.2372,61.9561,1952.1,14,43.4178
1.739,9931.67,2960.67,0.2981,132.001,1370814.6833,164.61,4664.61,77,29.7716
1.536,6954.47,2564.24,0.36871,65.9807,1020362.4288,94.6034,3200.91,32,38.8354
